,t_county,wind_speed,avg_temp_K,air_density,case_id,faa_ors,faa_asn,usgs_pr_id,eia_id,t_state,t_fips,p_name,p_year,p_tnum,p_cap,t_manu_x,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,retrofit,retrofit_year,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat,t_manu_y,tower_material,corrosion_protection,rotor_material,rotor_max_speed,rotor_tip_speed,rated_wind_speed,power_calc,power_calc_kW,percent_power_cap
415,El Paso County,3.6,292.21,1.223266141,3055783,08-025467,2015-WTW-9162-OE,,59974,CO,8041,Golden West Wind Farm,2015,145,249.2,GE Wind,GE1.7-103,1700,80,103,8332.29,131.4,0,,3,3,7/16/16,Digital Globe,-104.236389,39.002872,GE Wind,Steel,Painted,GFRP,,,10,237773.1649,237.7731649,13.98665676
416,El Paso County,3.6,292.21,1.223266141,3054867,08-025652,2015-WTW-5873-OE,,59974,CO,8041,Golden West Wind Farm,2015,145,249.2,GE Wind,GE1.7-103,1700,80,103,8332.29,131.4,0,,3,3,7/16/16,Digital Globe,-104.161041,39.032242,GE Wind,Steel,Painted,GFRP,,,10,237773.1649,237.7731649,13.98665676
417,El Paso County,3.6,292.21,1.223266141,3055779,08-025466,2015-WTW-9157-OE,,59974,CO,8041,Golden West Wind Farm,2015,145,249.2,GE Wind,GE1.7-103,1700,80,103,8332.29,131.4,0,,3,3,7/16/16,Digital Globe,-104.234657,39.006962,GE Wind,Steel,Painted,GFRP,,,10,237773.1649,237.7731649,13.98665676
418,El Paso County,3.6,292.21,1.223266141,3054890,08-025649,2015-WTW-5967-OE,,59974,CO,8041,Golden West Wind Farm,2015,145,249.2,GE Wind,GE1.7-103,1700,80,103,8332.29,131.4,0,,3,3,7/16/16,Digital Globe,-104.161308,39.059013,GE Wind,Steel,Painted,GFRP,,,10,237773.1649,237.7731649,13.98665676
419,El Paso County,3.6,292.21,1.223266141,3055297,08-025519,2015-WTW-7538-OE,,59974,CO,8041,Golden West Wind Farm,2015,145,249.2,GE Wind,GE1.7-103,1700,80,103,8332.29,131.4,0,,3,3,7/16/16,Digital Globe,-104.207779,39.014954,GE Wind,Steel,Painted,GFRP,,,10,237773.1649,237.7731649,13.98665676
420,El Paso County,3.6,292.21,1.223266141,3055544,08-025461,2015-WTW-8194-OE,,59974,CO,8041,Golden West Wind Farm,2015,145,249.2,GE Wind,GE1.7-103,1700,80,103,8332.29,131.4,0,,3,3,7/16/16,Digital Globe,-104.227631,38.993572,GE Wind,Steel,Painted,GFRP,,,10,237773.1649,237.7731649,13.98665676
421,El Paso County,3.6,292.21,1.223266141,3054889,08-025657,2015-WTW-5965-OE,,59974,CO,8041,Golden West Wind Farm,2015,145,249.2,GE Wind,GE1.7-103,1700,80,103,8332.29,131.4,0,,3,3,7/16/16,Digital Globe,-104.152718,39.065475,GE Wind,Steel,Painted,GFRP,,,10,237773.1649,237.7731649,13.98665676
422,El Paso County,3.6,292.21,1.223266141,3055529,08-025446,2015-WTW-8172-OE,,59974,CO,8041,Golden West Wind Farm,2015,145,249.2,GE Wind,GE1.7-103,1700,80,103,8332.29,131.4,0,,3,3,7/16/16,Digital Globe,-104.192467,39.001915,GE Wind,Steel,Painted,GFRP,,,10,237773.1649,237.7731649,13.98665676
423,El Paso County,3.6,292.21,1.223266141,3055449,08-025538,2015-WTW-7947-OE,,59974,CO,8041,Golden West Wind Farm,2015,145,249.2,GE Wind,GE1.7-103,1700,80,103,8332.29,131.4,0,,3,3,7/16/16,Digital Globe,-104.171883,39.021034,GE Wind,Steel,Painted,GFRP,,,10,237773.1649,237.7731649,13.98665676
424,El Paso County,3.6,292.21,1.223266141,3051874,08-025465,2015-WTW-9158-OE,,59974,CO,8041,Golden West Wind Farm,2015,145,249.2,GE Wind,GE1.7-103,1700,80,103,8332.29,131.4,0,,3,3,7/16/16,Digital Globe,-104.229362,39.005993,GE Wind,Steel,Painted,GFRP,,,10,237773.1649,237.7731649,13.98665676
425,El Paso County,3.6,292.21,1.223266141,3055057,08-025416,2015-WTW-6874-OE,,59974,CO,8041,Golden West Wind Farm,2015,145,249.2,GE Wind,GE1.7-103,1700,80,103,8332.29,131.4,0,,3,3,7/16/16,Digital Globe,-104.201118,39.047375,GE Wind,Steel,Painted,GFRP,,,10,237773.1649,237.7731649,13.98665676
426,El Paso County,3.6,292.21,1.223266141,3055059,08-025487,2015-WTW-6876-OE,,59974,CO,8041,Golden West Wind Farm,2015,145,249.2,GE Wind,GE1.7-103,1700,80,103,8332.29,131.4,0,,3,3,7/16/16,Digital Globe,-104.191612,39.046585,GE Wind,Steel,Painted,GFRP,,,10,237773.1649,237.7731649,13.98665676
427,El Paso County,3.6,292.21,1.223266141,3055218,08-025417,2015-WTW-7312-OE,,59974,CO,8041,Golden West Wind Farm,2015,145,249.2,GE Wind,GE1.7-103,1700,80,103,8332.29,131.4,0,,3,3,7/16/16,Digital Globe,-104.246132,39.035843,GE Wind,Steel,Painted,GFRP,,,10,237773.1649,237.7731649,13.98665676
428,El Paso County,3.6,292.21,1.223266141,3055791,08-025437,2015-WTW-9170-OE,,59974,CO,8041,Golden West Wind Farm,2015,145,249.2,GE Wind,GE1.7-103,1700,80,103,8332.29,131.4,0,,3,3,7/16/16,Digital Globe,-104.300644,38.980206,GE Wind,Steel,Painted,GFRP,,,10,237773.1649,237.7731649,13.98665676
429,El Paso County,3.6,292.21,1.223266141,3054842,08-025414,2015-WTW-5620-OE,,59974,CO,8041,Golden West Wind Farm,2015,145,249.2,GE Wind,GE1.7-103,1700,80,103,8332.29,131.4,0,,3,3,7/16/16,Digital Globe,-104.17585,39.035412,GE Wind,Steel,Painted,GFRP,,,10,237773.1649,237.7731649,13.98665676
430,El Paso County,3.6,292.21,1.223266141,3055271,08-025475,2015-WTW-7499-OE,,59974,CO,8041,Golden West Wind Farm,2015,145,249.2,GE Wind,GE1.7-103,1700,80,103,8332.29,131.4,0,,3,3,7/16/16,Digital Globe,-104.230553,39.018883,GE Wind,Steel,Painted,GFRP,,,10,237773.1649,237.7731649,13.98665676
431,El Paso County,3.6,292.21,1.223266141,3055274,08-025513,2015-WTW-7502-OE,,59974,CO,8041,Golden West Wind Farm,2015,145,249.2,GE Wind,GE1.7-103,1700,80,103,8332.29,131.4,0,,3,3,6/8/16,Digital Globe,-104.285309,38.948353,GE Wind,Steel,Painted,GFRP,,,10,237773.1649,237.7731649,13.98665676
432,El Paso County,3.6,292.21,1.223266141,3055793,08-025426,2015-WTW-9172-OE,,59974,CO,8041,Golden West Wind Farm,2015,145,249.2,GE Wind,GE1.7-103,1700,80,103,8332.29,131.4,0,,3,3,7/16/16,Digital Globe,-104.291328,38.986183,GE Wind,Steel,Painted,GFRP,,,10,237773.1649,237.7731649,13.98665676
433,El Paso County,3.6,292.21,1.223266141,3055124,08-025506,2015-WTW-7019-OE,,59974,CO,8041,Golden West Wind Farm,2015,145,249.2,GE Wind,GE1.7-103,1700,80,103,8332.29,131.4,0,,3,3,6/8/16,Digital Globe,-104.239029,38.927814,GE Wind,Steel,Painted,GFRP,,,10,237773.1649,237.7731649,13.98665676
434,El Paso County,3.6,292.21,1.223266141,3057399,48-131642,2016-WTW-3673-OE,,,TX,48141,unknown El Paso County,2015,2,3.4,GE Wind,GE1.7-100,1700,80,100,7853.98,130.1,0,,3,3,3/7/17,Digital Globe,-106.405434,31.788124,GE Wind,Steel,Painted,,,,10,224123.9421,224.1239421,13.1837613
435,El Paso County,3.6,292.21,1.223266141,3057398,48-131638,2016-WTW-3672-OE,,,TX,48141,unknown El Paso County,2015,2,3.4,GE Wind,GE1.7-100,1700,80,100,7853.98,130.1,0,,3,3,3/7/17,Digital Globe,-106.40567,31.788097,GE Wind,Steel,Painted,,,,10,224123.9421,224.1239421,13.1837613
436,Fort Bend County,3.6,295.44,1.209875215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,#DIV/0!
437,Galveston County,5.1,296.08,1.207264142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,#DIV/0!
438,Gregg County,3.1,292.08,1.223795736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,#DIV/0!
439,Guadalupe County,4,295.37,1.210161945,3016655,35-001218,2021-WTW-787-OE,34486,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.107986,34.808994,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
440,Guadalupe County,4,295.37,1.210161945,3016716,35-001273,2017-WTW-4412-OE,34543,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/12/20,Digital Globe,-105.000992,34.826996,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
441,Guadalupe County,4,295.37,1.210161945,3016645,35-001212,2020-WTW-5799-OE,34518,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.135986,34.817993,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
442,Guadalupe County,4,295.37,1.210161945,3016713,35-001276,2017-WTW-4410-OE,34548,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/12/20,Digital Globe,-105.005989,34.833996,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
443,Guadalupe County,4,295.37,1.210161945,3016682,35-001232,2020-WTW-5828-OE,34539,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.062988,34.826996,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
444,Guadalupe County,4,295.37,1.210161945,3016671,35-001231,2017-WTW-4378-OE,34524,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.071991,34.820995,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
445,Guadalupe County,4,295.37,1.210161945,3016721,35-001279,2020-WTW-5873-OE,34525,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/12/20,Digital Globe,-104.987991,34.820995,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
446,Guadalupe County,4,295.37,1.210161945,3016672,35-001239,2017-WTW-4379-OE,34528,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.068993,34.821995,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
447,Guadalupe County,4,295.37,1.210161945,3016699,35-001252,2021-WTW-764-OE,34473,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.023987,34.804993,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
448,Guadalupe County,4,295.37,1.210161945,3016666,35-001244,2020-WTW-5822-OE,34505,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.081993,34.812992,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
449,Guadalupe County,4,295.37,1.210161945,3019726,35-001258,2017-WTW-4400-OE,34484,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.010689,34.808193,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
450,Guadalupe County,4,295.37,1.210161945,3016663,35-001229,2017-WTW-4369-OE,34538,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.085991,34.824993,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
451,Guadalupe County,4,295.37,1.210161945,3016691,35-001248,2021-WTW-759-OE,34508,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.042686,34.814896,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
452,Guadalupe County,4,295.37,1.210161945,3016664,35-001228,2020-WTW-5818-OE,34541,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.082993,34.826996,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
453,Guadalupe County,4,295.37,1.210161945,3016665,35-001245,2017-WTW-4372-OE,34492,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.084991,34.810993,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
454,Guadalupe County,4,295.37,1.210161945,3016692,35-001283,2021-WTW-771-OE,34552,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/12/20,Digital Globe,-104.994987,34.840996,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
455,Guadalupe County,4,295.37,1.210161945,3016698,35-001253,2021-WTW-765-OE,34483,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.022987,34.807995,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
456,Guadalupe County,4,295.37,1.210161945,3016701,35-001269,2020-WTW-5864-OE,34477,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.012993,34.805992,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
457,Guadalupe County,4,295.37,1.210161945,3016680,35-001233,2017-WTW-4420-OE,34549,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/12/20,Digital Globe,-104.985687,34.835194,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
458,Guadalupe County,4,295.37,1.210161945,3016709,35-001263,2021-WTW-769-OE,34526,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.011787,34.821896,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
459,Guadalupe County,4,295.37,1.210161945,3016715,35-001274,2017-WTW-4414-OE,34540,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/12/20,Digital Globe,-104.996986,34.826996,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
460,Guadalupe County,4,295.37,1.210161945,3016660,35-001215,2017-WTW-4364-OE,34503,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.092987,34.812992,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
461,Guadalupe County,4,295.37,1.210161945,3016675,35-001236,2020-WTW-5830-OE,34514,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.067993,34.815994,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
462,Guadalupe County,4,295.37,1.210161945,3019725,35-001471,2017-WTW-4426-OE,34554,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/12/20,Digital Globe,-104.987793,34.843994,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
463,Guadalupe County,4,295.37,1.210161945,3016705,35-001266,2021-WTW-766-OE,34496,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.01799,34.810993,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
464,Guadalupe County,4,295.37,1.210161945,3016643,35-001199,2017-WTW-4342-OE,34499,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.136993,34.811993,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
465,Guadalupe County,4,295.37,1.210161945,3016720,35-001280,2021-WTW-776-OE,34547,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/12/20,Digital Globe,-104.988991,34.833996,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
466,Guadalupe County,4,295.37,1.210161945,3112052,,2020-WTW-5816-OE,,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,3,3,11/10/20,Digital Globe,-105.092987,34.820393,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
467,Guadalupe County,4,295.37,1.210161945,3016642,35-001200,2021-WTW-743-OE,34491,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.139389,34.810493,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
468,Guadalupe County,4,295.37,1.210161945,3016641,35-001201,2020-WTW-5796-OE,34488,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.14299,34.808994,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
469,Guadalupe County,4,295.37,1.210161945,3016695,35-001271,2021-WTW-762-OE,34487,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.035393,34.808994,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
470,Guadalupe County,4,295.37,1.210161945,3016687,35-001223,2017-WTW-4353-OE,34467,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.117493,34.796494,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
471,Guadalupe County,4,295.37,1.210161945,3016653,35-001220,2021-WTW-749-OE,34513,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.115089,34.815994,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
472,Guadalupe County,4,295.37,1.210161945,3016719,35-001281,2017-WTW-4418-OE,34545,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/12/20,Digital Globe,-104.98999,34.830994,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
473,Guadalupe County,4,295.37,1.210161945,3016657,35-001230,2017-WTW-4361-OE,34504,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.103989,34.812992,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
474,Guadalupe County,4,295.37,1.210161945,3016724,35-001251,2021-WTW-760-OE,34530,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.036087,34.822094,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
475,Guadalupe County,4,295.37,1.210161945,3016681,35-001207,2020-WTW-5813-OE,34485,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.097992,34.808994,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
476,Guadalupe County,4,295.37,1.210161945,3016668,35-001242,2021-WTW-755-OE,34516,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.077988,34.816994,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
477,Guadalupe County,4,295.37,1.210161945,3016689,35-001250,2017-WTW-4387-OE,34490,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.040489,34.810394,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
478,Guadalupe County,4,295.37,1.210161945,3016658,35-001216,2020-WTW-5814-OE,34497,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.09549,34.811092,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
479,Guadalupe County,4,295.37,1.210161945,3016683,35-001214,2020-WTW-5808-OE,34472,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.111992,34.803993,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
480,Guadalupe County,4,295.37,1.210161945,3016650,35-001202,2017-WTW-4349-OE,34498,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.123993,34.811993,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
481,Guadalupe County,4,295.37,1.210161945,3016652,35-001221,2017-WTW-4351-OE,34510,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.117989,34.814995,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
482,Guadalupe County,4,295.37,1.210161945,3016654,35-001219,2017-WTW-4358-OE,34480,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.110992,34.807194,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
483,Guadalupe County,4,295.37,1.210161945,3016677,35-001234,2021-WTW-758-OE,34521,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.061989,34.818993,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
484,Guadalupe County,4,295.37,1.210161945,3016688,35-001284,2017-WTW-4421-OE,34551,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/12/20,Digital Globe,-104.99099,34.838993,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
485,Guadalupe County,4,295.37,1.210161945,3016708,35-001465,2017-WTW-4404-OE,34519,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.012993,34.817993,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
486,Guadalupe County,4,295.37,1.210161945,3016702,35-001268,2017-WTW-4396-OE,34481,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.016991,34.807995,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
487,Guadalupe County,4,295.37,1.210161945,3016647,35-001205,2017-WTW-4346-OE,34478,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.12899,34.805992,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
488,Guadalupe County,4,295.37,1.210161945,3016648,35-001204,2020-WTW-5801-OE,34482,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.126991,34.807995,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
489,Guadalupe County,4,295.37,1.210161945,3016707,35-001264,2017-WTW-4403-OE,34509,56336,NM,35019,Aragonne Wind LLC (Pastura),2006,90,90,Mitsubishi,MWT62/1.0,1000,69,61.4,2960.92,99.7,0,,2,3,11/10/20,Digital Globe,-105.012993,34.814995,Mitsubishi,Steel,Painted,,19.8,64,12.5,114662.1666,114.6621666,11.46621666
