,t_county,wind_speed,CA_avg_temp_K,CA_air_density,case_id,faa_ors,faa_asn,usgs_pr_id,eia_id,t_state,t_fips,p_name,p_year,p_tnum,p_cap,t_manu_x,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,retrofit,retrofit_year,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat,t_manu_y,tower_material,corrosion_protection,rotor_material,rotor_max_speed,rotor_tip_speed,rated_wind_speed
332,Butte County,2.6,290.2099999999999,1.2195481833659927,3095266.0,46-041295,2018-WTE-2398-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.234886,44.823391,,,,,,,
333,Butte County,2.6,290.2099999999999,1.2195481833659927,3093834.0,46-041303,2018-WTE-2406-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.176392,44.858162,,,,,,,
334,Butte County,2.6,290.2099999999999,1.2195481833659927,3094167.0,46-041256,2018-WTE-2367-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.28949,44.870281,,,,,,,
335,Butte County,2.6,290.2099999999999,1.2195481833659927,3094702.0,46-041282,2018-WTE-2381-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.249992,44.883442,,,,,,,
336,Butte County,2.6,290.2099999999999,1.2195481833659927,3093948.0,46-041277,2018-WTE-2375-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.25219,44.912933,,,,,,,
337,Butte County,2.6,290.2099999999999,1.2195481833659927,3093956.0,46-041253,2018-WTE-2364-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.304489,44.888493,,,,,,,
338,Butte County,2.6,290.2099999999999,1.2195481833659927,3095126.0,46-041298,2018-WTE-2401-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.218437,44.832691,,,,,,,
339,Butte County,2.6,290.2099999999999,1.2195481833659927,3094697.0,46-041296,2018-WTE-2399-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.232399,44.827297,,,,,,,
340,Butte County,2.6,290.2099999999999,1.2195481833659927,3094525.0,46-041285,2018-WTE-2386-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.176392,44.862831,,,,,,,
341,Butte County,2.6,290.2099999999999,1.2195481833659927,3094797.0,46-041254,2018-WTE-2365-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.308289,44.883232,,,,,,,
342,Butte County,2.6,290.2099999999999,1.2195481833659927,3108592.0,46-041288,2020-WTE-4557-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.251892,44.84803,,,,,,,
343,Butte County,2.6,290.2099999999999,1.2195481833659927,3094701.0,46-041286,2018-WTE-2387-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.271072,44.853394,,,,,,,
344,Butte County,2.6,290.2099999999999,1.2195481833659927,3093629.0,46-041275,2018-WTE-2373-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.25808,44.901558,,,,,,,
345,Butte County,2.6,290.2099999999999,1.2195481833659927,3095273.0,46-041272,2018-WTE-2370-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.287941,44.89497,,,,,,,
346,Butte County,2.6,290.2099999999999,1.2195481833659927,3094703.0,46-041276,2018-WTE-2374-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.251755,44.907284,,,,,,,
347,Butte County,2.6,290.2099999999999,1.2195481833659927,3094958.0,46-041289,2018-WTE-2390-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.251389,44.854565,,,,,,,
348,Butte County,2.6,290.2099999999999,1.2195481833659927,3095700.0,46-041252,2018-WTE-2363-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.297791,44.895344,,,,,,,
349,Butte County,2.6,290.2099999999999,1.2195481833659927,3093618.0,46-041257,2018-WTE-2368-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.278587,44.883202,,,,,,,
350,Butte County,2.6,290.2099999999999,1.2195481833659927,3095811.0,46-041274,2018-WTE-2372-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.265091,44.898384,,,,,,,
351,Butte County,2.6,290.2099999999999,1.2195481833659927,3093656.0,46-041287,2020-WTE-4510-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.259109,44.844681,,,,,,,
352,Butte County,2.6,290.2099999999999,1.2195481833659927,3094541.0,46-041255,2018-WTE-2366-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.298492,44.876823,,,,,,,
353,Butte County,2.6,290.2099999999999,1.2195481833659927,3093519.0,46-041279,2018-WTE-2377-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.2789,44.861736,,,,,,,
354,Butte County,2.6,290.2099999999999,1.2195481833659927,3095307.0,46-041290,2018-WTE-2391-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.242493,44.856834,,,,,,,
355,Butte County,2.6,290.2099999999999,1.2195481833659927,3094698.0,46-041294,2018-WTE-2395-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.216843,44.846214,,,,,,,
356,Butte County,2.6,290.2099999999999,1.2195481833659927,3095485.0,46-041273,2018-WTE-2371-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.273193,44.896523,,,,,,,
357,Butte County,2.6,290.2099999999999,1.2195481833659927,3094594.0,46-041300,2018-WTE-2403-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.194077,44.840782,,,,,,,
358,Butte County,2.6,290.2099999999999,1.2195481833659927,3095425.0,46-041301,2020-WTE-4681-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.173035,44.847065,,,,,,,
359,Butte County,2.6,290.2099999999999,1.2195481833659927,3093841.0,46-041278,2018-WTE-2376-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.250008,44.921261,,,,,,,
360,Butte County,2.6,290.2099999999999,1.2195481833659927,3093690.0,46-041302,2018-WTE-2405-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.176292,44.852055,,,,,,,
361,Butte County,2.6,290.2099999999999,1.2195481833659927,3094534.0,46-041271,2018-WTE-2369-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.278488,44.888103,,,,,,,
362,Butte County,2.6,290.2099999999999,1.2195481833659927,3094699.0,46-041291,2018-WTE-2392-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.242668,44.837872,,,,,,,
363,Butte County,2.6,290.2099999999999,1.2195481833659927,3093856.0,46-041284,2018-WTE-2383-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.23159,44.886642,,,,,,,
364,Butte County,2.6,290.2099999999999,1.2195481833659927,3094235.0,46-041283,2018-WTE-2382-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.244987,44.891144,,,,,,,
365,Butte County,2.6,290.2099999999999,1.2195481833659927,3094925.0,46-041292,2018-WTE-2393-OE,,62431.0,SD,46019.0,Willow Creek Wind Energy,2020.0,38.0,106.4,GE Wind,GE2.8-127,2800.0,89.0,127.0,12667.69,152.4,0.0,,3.0,3.0,10/10/2020,Digital Globe,-103.236786,44.840572,,,,,,,
366,Butte County,2.6,290.2099999999999,1.2195481833659927,3094721.0,46-041281,2018-WTE-2380-OE,,,SD,46019.0,unknown Butte County,,2.0,,,,,,,,,0.0,,1.0,1.0,10/10/2020,Digital Globe,-103.237389,44.874943,,,,,,,
367,Butte County,2.6,290.2099999999999,1.2195481833659927,3094185.0,46-041280,2018-WTE-2379-OE,,,SD,46019.0,unknown Butte County,,2.0,,,,,,,,,0.0,,1.0,1.0,10/10/2020,Digital Globe,-103.238487,44.864864,,,,,,,
368,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3020630.0,06-020719,2006-AWP-4977-OE,12037.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,1/1/2012,NAIP,-121.666985,37.804394,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
369,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3020636.0,06-020725,2006-AWP-4983-OE,7233.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,1/1/2012,NAIP,-121.665489,37.799793,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
370,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3020639.0,06-020812,2006-AWP-4986-OE,12013.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,3/3/2020,Digital Globe,-121.663689,37.798096,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
371,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3020633.0,06-020722,2006-AWP-4980-OE,12029.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,3/3/2020,Digital Globe,-121.666489,37.802094,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
372,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3020634.0,06-020723,2006-AWP-4981-OE,12027.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,3/3/2020,Digital Globe,-121.666084,37.801395,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
373,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3020652.0,06-020769,2006-AWP-5008-OE,12018.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,1/1/2012,NAIP,-121.647987,37.798695,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
374,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3020641.0,06-020810,2006-AWP-4988-OE,12010.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,1/1/2012,NAIP,-121.661186,37.797394,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
375,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3020647.0,06-020774,2006-AWP-5003-OE,12028.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,1/1/2012,NAIP,-121.652985,37.801495,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
376,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3070190.0,06-020724,2006-AWP-4982-OE,12026.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,8/5/2017,Digital Globe,-121.665649,37.800632,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
377,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3036012.0,06-020766,2010-WTW-12667-OE,12007.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,1/1/2012,NAIP,-121.646584,37.796795,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
378,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3036013.0,06-020765,2010-WTW-12668-OE,12006.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,1/1/2012,NAIP,-121.645187,37.796494,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
379,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3036015.0,06-020806,2010-WTW-12670-OE,12025.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,1/1/2012,NAIP,-121.672287,37.799995,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
380,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3020638.0,06-020727,2006-AWP-4985-OE,12016.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,1/1/2012,NAIP,-121.664284,37.798695,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
381,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3036007.0,06-020779,2010-WTW-12662-OE,7230.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,1/1/2012,NAIP,-121.655991,37.804893,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
382,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3020640.0,06-020811,2006-AWP-4987-OE,12011.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,1/1/2012,NAIP,-121.662483,37.797695,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
383,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3036006.0,06-020780,2010-WTW-12661-OE,12041.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,3/3/2020,Digital Globe,-121.656387,37.805695,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
384,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3020648.0,06-020773,2006-AWP-5004-OE,12023.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,3/3/2020,Digital Globe,-121.654083,37.799595,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
385,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3020631.0,06-020720,2006-AWP-4978-OE,12035.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,1/1/2012,NAIP,-121.666786,37.803696,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
386,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3020632.0,06-020721,2006-AWP-4979-OE,12033.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,1/1/2012,NAIP,-121.666489,37.802994,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
387,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3020650.0,06-020771,2006-AWP-5006-OE,12019.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,1/1/2012,NAIP,-121.651489,37.799194,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
388,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3036010.0,06-020768,2010-WTW-12665-OE,12014.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,1/1/2012,NAIP,-121.64769,37.798096,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
389,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3071516.0,06-020782,2010-WTW-12659-OE,12044.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,8/5/2017,Digital Globe,-121.658249,37.809929,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
390,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3036016.0,06-020805,2010-WTW-12671-OE,12024.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,1/1/2012,NAIP,-121.67099,37.799793,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
391,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3020643.0,06-020808,2006-AWP-4990-OE,12005.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,3/3/2020,Digital Globe,-121.659889,37.796394,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
392,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3020645.0,06-020776,2006-AWP-5001-OE,12032.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,1/1/2012,NAIP,-121.653885,37.802994,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
393,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3036009.0,06-020777,2010-WTW-12664-OE,12034.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,3/3/2020,Digital Globe,-121.654587,37.803596,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
394,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3020629.0,06-020718,2006-AWP-4976-OE,12040.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,1/1/2012,NAIP,-121.66729,37.805195,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
395,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3070191.0,06-020726,2006-AWP-4984-OE,12020.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,3/3/2020,Digital Globe,-121.66468,37.799339,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
396,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3020649.0,06-020772,2006-AWP-5005-OE,12021.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,1/1/2012,NAIP,-121.652885,37.799496,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
397,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3036011.0,06-020767,2010-WTW-12666-OE,12009.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,1/1/2012,NAIP,-121.647385,37.797295,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
398,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3020651.0,06-020770,2006-AWP-5007-OE,12022.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,1/1/2012,NAIP,-121.648285,37.799496,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
399,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3036014.0,06-020764,2010-WTW-12669-OE,12004.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,1/1/2012,NAIP,-121.644188,37.796196,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
400,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3036003.0,06-020783,2010-WTW-12658-OE,12045.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,1/1/2012,NAIP,-121.658791,37.810696,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
401,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3036005.0,06-020781,2010-WTW-12660-OE,12042.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,1/1/2012,NAIP,-121.658485,37.808697,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
402,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3020644.0,06-020807,2006-AWP-4991-OE,12001.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,3/3/2020,Digital Globe,-121.65979,37.795593,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
403,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3036008.0,06-020778,2010-WTW-12663-OE,12036.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,3/3/2020,Digital Globe,-121.655289,37.804195,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
404,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3020642.0,06-020809,2006-AWP-4989-OE,12008.0,56446.0,CA,6013.0,Buena Vista,2006.0,38.0,38.0,Mitsubishi,MWT62/1.0,1000.0,55.0,61.4,2960.92,85.6,0.0,,3.0,3.0,3/3/2020,Digital Globe,-121.660484,37.796894,Mitsubishi,Steel,Painted,,19.8,64.0,12.5
405,Contra Costa County,3.1,289.87499999999994,1.2209135821888126,3039930.0,06-022154,2011-WTW-11224-OE,11998.0,57700.0,CA,6013.0,Vasco (repower),2011.0,34.0,78.2,Siemens,SWT-2.3-101,2300.0,80.0,101.0,8011.85,130.5,0.0,,3.0,3.0,1/1/2012,NAIP,-121.705086,37.794094,Siemens,Steel,Painted,GRE,16.0,85.0,12.5
