,t_county,wind_speed,avg_temp_K,air_density,case_id,faa_ors,faa_asn,usgs_pr_id,eia_id,t_state,t_fips,p_name,p_year,p_tnum,p_cap,t_manu_x,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,retrofit,retrofit_year,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat,t_manu_y,tower_material,corrosion_protection,rotor_material,rotor_max_speed,rotor_tip_speed,rated_wind_speed
1097,Pecos County,4.8,293.385,1.2183518216514322,3090994.0,48-012333,2017-WTW-10119-OE,43076.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,5/13/2018,Digital Globe,-102.090355,30.917744,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1098,Pecos County,4.8,293.385,1.2183518216514322,3086755.0,48-012161,2017-WTW-10170-OE,43135.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,5/13/2018,Digital Globe,-102.160187,30.929611,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1099,Pecos County,4.8,293.385,1.2183518216514322,3090988.0,48-012488,2017-WTW-10167-OE,43152.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,4/9/2019,Digital Globe,-102.124191,30.932495,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1100,Pecos County,4.8,293.385,1.2183518216514322,3086994.0,48-012475,2017-WTW-10152-OE,43093.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,5/13/2018,Digital Globe,-102.159393,30.922544,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1101,Pecos County,4.8,293.385,1.2183518216514322,3086991.0,48-012523,2017-WTW-10204-OE,43181.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,5/13/2018,Digital Globe,-102.127113,30.936337,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1102,Pecos County,4.8,293.385,1.2183518216514322,3086920.0,48-012164,2017-WTW-10141-OE,43067.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,5/13/2018,Digital Globe,-102.13327,30.916744,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1103,Pecos County,4.8,293.385,1.2183518216514322,3091003.0,48-012479,2017-WTW-10157-OE,43098.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.149391,30.923096,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1104,Pecos County,4.8,293.385,1.2183518216514322,3085452.0,48-012171,2017-WTW-10131-OE,43127.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,6/17/2017,Digital Globe,-102.098595,30.928495,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1105,Pecos County,4.8,293.385,1.2183518216514322,3085188.0,48-012494,2017-WTW-10174-OE,43154.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,4/20/2018,Digital Globe,-102.154732,30.932936,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1106,Pecos County,4.8,293.385,1.2183518216514322,3091000.0,48-012345,2017-WTW-10150-OE,43084.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.115288,30.921194,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1107,Pecos County,4.8,293.385,1.2183518216514322,3084583.0,48-012175,2017-WTW-10135-OE,43160.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,6/17/2017,Digital Globe,-102.092705,30.933641,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1108,Pecos County,4.8,293.385,1.2183518216514322,3087111.0,48-012508,2017-WTW-10188-OE,43315.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,4/9/2019,Digital Globe,-102.158707,30.950861,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1109,Pecos County,4.8,293.385,1.2183518216514322,3086769.0,48-012486,2017-WTW-10165-OE,43129.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,4/9/2019,Digital Globe,-102.126511,30.928675,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1110,Pecos County,4.8,293.385,1.2183518216514322,3090981.0,48-012337,2017-WTW-10142-OE,43071.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.130692,30.916895,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1111,Pecos County,4.8,293.385,1.2183518216514322,3086623.0,48-012522,2017-WTW-10203-OE,43275.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,4/9/2019,Digital Globe,-102.1493,30.945625,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1112,Pecos County,4.8,293.385,1.2183518216514322,3086629.0,48-012339,2017-WTW-10144-OE,43064.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,5/13/2018,Digital Globe,-102.12516,30.916544,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1113,Pecos County,4.8,293.385,1.2183518216514322,3090991.0,48-012509,2017-WTW-10189-OE,43327.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,4/9/2019,Digital Globe,-102.157089,30.952394,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1114,Pecos County,4.8,293.385,1.2183518216514322,3090996.0,48-012167,2017-WTW-10127-OE,43106.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,4/9/2019,Digital Globe,-102.103088,30.923796,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1115,Pecos County,4.8,293.385,1.2183518216514322,3084434.0,48-012170,2017-WTW-10130-OE,43118.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,6/17/2017,Digital Globe,-102.099594,30.926994,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1116,Pecos County,4.8,293.385,1.2183518216514322,3090985.0,48-012481,2017-WTW-10159-OE,43100.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,4/9/2019,Digital Globe,-102.144241,30.92325,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1117,Pecos County,4.8,293.385,1.2183518216514322,3084415.0,48-012514,2017-WTW-10195-OE,43230.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,4/9/2019,Digital Globe,-102.154289,30.940895,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1118,Pecos County,4.8,293.385,1.2183518216514322,3088183.0,48-012325,2017-WTW-10110-OE,43053.0,55992.0,TX,48371.0,Desert Sky,2001.0,21.0,38.67,GE Wind,GE1.85-87.5,1850.0,80.0,87.5,6013.2,123.7,1.0,2018.0,2.0,3.0,5/13/2018,Digital Globe,-102.077484,30.914867,GE Wind,,,,,,
1119,Pecos County,4.8,293.385,1.2183518216514322,3085352.0,48-012173,2017-WTW-10133-OE,43153.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,6/17/2017,Digital Globe,-102.096893,30.932594,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1120,Pecos County,4.8,293.385,1.2183518216514322,3091005.0,48-012489,2017-WTW-10168-OE,43155.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,4/9/2019,Digital Globe,-102.122391,30.933195,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1121,Pecos County,4.8,293.385,1.2183518216514322,3084967.0,48-012172,2017-WTW-10132-OE,43147.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,6/17/2017,Digital Globe,-102.09819,30.931395,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1122,Pecos County,4.8,293.385,1.2183518216514322,3084974.0,48-012174,2017-WTW-10134-OE,43162.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,6/17/2017,Digital Globe,-102.095291,30.933796,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1123,Pecos County,4.8,293.385,1.2183518216514322,3090993.0,48-012329,2017-WTW-10115-OE,43057.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,12/19/2020,Digital Globe,-102.09819,30.915495,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1124,Pecos County,4.8,293.385,1.2183518216514322,3085684.0,48-012492,2017-WTW-10172-OE,43146.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,4/20/2018,Digital Globe,-102.157455,30.931273,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1125,Pecos County,4.8,293.385,1.2183518216514322,3086639.0,48-012519,2017-WTW-10200-OE,43261.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,4/9/2019,Digital Globe,-102.136627,30.944044,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1126,Pecos County,4.8,293.385,1.2183518216514322,3085289.0,48-012498,2017-WTW-10178-OE,43185.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,4/20/2018,Digital Globe,-102.149422,30.936422,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1127,Pecos County,4.8,293.385,1.2183518216514322,3086953.0,48-012331,2017-WTW-10117-OE,43066.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,5/13/2018,Digital Globe,-102.093925,30.916567,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1128,Pecos County,4.8,293.385,1.2183518216514322,3090986.0,48-012484,2017-WTW-10162-OE,43143.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,4/9/2019,Digital Globe,-102.134491,30.930595,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1129,Pecos County,4.8,293.385,1.2183518216514322,3090995.0,48-012165,2017-WTW-10125-OE,43086.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,4/9/2019,Digital Globe,-102.105492,30.921595,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1130,Pecos County,4.8,293.385,1.2183518216514322,3084375.0,48-012177,2017-WTW-10137-OE,43187.0,55992.0,TX,48371.0,Desert Sky,2001.0,86.0,129.0,GE Wind,GE1.5-82.5,1500.0,65.0,82.5,5345.62,106.4,1.0,2018.0,3.0,3.0,6/17/2017,Digital Globe,-102.090294,30.937096,GE Wind,Steel,Painted,GFK,18.7,81.0,11.5
1131,Pecos County,4.8,293.385,1.2183518216514322,3088151.0,48-012324,2017-WTW-10109-OE,43047.0,55992.0,TX,48371.0,Desert Sky Repower,2001.0,21.0,38.67,GE Wind,GE1.85-87.5,1850.0,80.0,87.5,6013.2,123.7,1.0,2018.0,2.0,3.0,5/13/2018,Digital Globe,-102.084595,30.913857,GE Wind,,,,,,
1132,Pecos County,4.8,293.385,1.2183518216514322,3088495.0,48-012180,2017-WTW-10140-OE,43217.0,55992.0,TX,48371.0,Desert Sky Repower,2001.0,21.0,38.67,GE Wind,GE1.85-87.5,1850.0,80.0,87.5,6013.2,123.7,1.0,2018.0,2.0,3.0,5/13/2018,Digital Globe,-102.086029,30.939865,GE Wind,,,,,,
1133,Pecos County,4.8,293.385,1.2183518216514322,3088524.0,48-012326,2017-WTW-10111-OE,43060.0,55992.0,TX,48371.0,Desert Sky Repower,2001.0,21.0,38.67,GE Wind,GE1.85-87.5,1850.0,80.0,87.5,6013.2,123.7,1.0,2018.0,2.0,3.0,5/13/2018,Digital Globe,-102.07634,30.915995,GE Wind,,,,,,
1134,Pecos County,4.8,293.385,1.2183518216514322,3088497.0,48-012319,2017-WTW-10102-OE,43028.0,55992.0,TX,48371.0,Desert Sky Repower,2001.0,21.0,38.67,GE Wind,GE1.85-87.5,1850.0,80.0,87.5,6013.2,123.7,1.0,2018.0,2.0,3.0,5/13/2018,Digital Globe,-102.073753,30.904762,GE Wind,,,,,,
1135,Pecos County,4.8,293.385,1.2183518216514322,3088525.0,48-012327,2017-WTW-10112-OE,43073.0,55992.0,TX,48371.0,Desert Sky Repower,2001.0,21.0,38.67,GE Wind,GE1.85-87.5,1850.0,80.0,87.5,6013.2,123.7,1.0,2018.0,2.0,3.0,5/13/2018,Digital Globe,-102.075027,30.916946,GE Wind,,,,,,
1136,Pecos County,4.8,293.385,1.2183518216514322,3088566.0,48-012328,2017-WTW-10113-OE,43077.0,55992.0,TX,48371.0,Desert Sky Repower,2001.0,21.0,38.67,GE Wind,GE1.85-87.5,1850.0,80.0,87.5,6013.2,123.7,1.0,2018.0,2.0,3.0,5/13/2018,Digital Globe,-102.073639,30.917917,GE Wind,,,,,,
1137,Pecos County,4.8,293.385,1.2183518216514322,3088521.0,48-012334,2017-WTW-10120-OE,43079.0,55992.0,TX,48371.0,Desert Sky Repower,2001.0,21.0,38.67,GE Wind,GE1.85-87.5,1850.0,80.0,87.5,6013.2,123.7,1.0,2018.0,2.0,3.0,5/13/2018,Digital Globe,-102.089058,30.918564,GE Wind,,,,,,
1138,Pecos County,4.8,293.385,1.2183518216514322,3088526.0,48-012179,2017-WTW-10139-OE,43207.0,55992.0,TX,48371.0,Desert Sky Repower,2001.0,21.0,38.67,GE Wind,GE1.85-87.5,1850.0,80.0,87.5,6013.2,123.7,1.0,2018.0,2.0,3.0,5/13/2018,Digital Globe,-102.087784,30.939407,GE Wind,,,,,,
1139,Pecos County,4.8,293.385,1.2183518216514322,3088501.0,48-012159,2017-WTW-10106-OE,43033.0,55992.0,TX,48371.0,Desert Sky Repower,2001.0,21.0,38.67,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,1.0,2018.0,2.0,3.0,5/13/2018,Digital Globe,-102.063583,30.905962,GE Wind,Steel,Painted,GFRP,,,10.0
1140,Pecos County,4.8,293.385,1.2183518216514322,3088494.0,48-012178,2017-WTW-10138-OE,43198.0,55992.0,TX,48371.0,Desert Sky Repower,2001.0,21.0,38.67,GE Wind,GE1.85-87.5,1850.0,80.0,87.5,6013.2,123.7,1.0,2018.0,2.0,3.0,5/13/2018,Digital Globe,-102.088692,30.938248,GE Wind,,,,,,
1141,Pecos County,4.8,293.385,1.2183518216514322,3088496.0,48-012318,2017-WTW-10101-OE,43025.0,55992.0,TX,48371.0,Desert Sky Repower,2001.0,21.0,38.67,GE Wind,GE1.85-87.5,1850.0,80.0,87.5,6013.2,123.7,1.0,2018.0,2.0,3.0,5/13/2018,Digital Globe,-102.076477,30.903753,GE Wind,,,,,,
1142,Pecos County,4.8,293.385,1.2183518216514322,3088500.0,,,,55992.0,TX,48371.0,Desert Sky Repower,2001.0,21.0,38.67,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,1.0,2018.0,2.0,3.0,5/13/2018,Digital Globe,-102.065346,30.904806,GE Wind,Steel,Painted,GFRP,,,10.0
1143,Pecos County,4.8,293.385,1.2183518216514322,3088523.0,48-012156,2017-WTW-10108-OE,43039.0,55992.0,TX,48371.0,Desert Sky Repower,2001.0,21.0,38.67,GE Wind,GE1.85-87.5,1850.0,80.0,87.5,6013.2,123.7,1.0,2018.0,2.0,3.0,5/13/2018,Digital Globe,-102.088219,30.909313,GE Wind,,,,,,
1144,Pecos County,4.8,293.385,1.2183518216514322,3088498.0,,,,55992.0,TX,48371.0,Desert Sky Repower,2001.0,21.0,38.67,GE Wind,GE1.85-87.5,1850.0,80.0,87.5,6013.2,123.7,1.0,2018.0,2.0,3.0,5/13/2018,Digital Globe,-102.072769,30.906483,GE Wind,,,,,,
1145,Pecos County,4.8,293.385,1.2183518216514322,3088499.0,,,,55992.0,TX,48371.0,Desert Sky Repower,2001.0,21.0,38.67,GE Wind,GE1.7-103,1700.0,80.0,103.0,8332.29,131.4,1.0,2018.0,2.0,3.0,5/13/2018,Digital Globe,-102.0672,30.90373,GE Wind,Steel,Painted,GFRP,,,10.0
1146,Pecos County,4.8,293.385,1.2183518216514322,3090657.0,48-012796,2000-ASW-6480-OE,43375.0,55747.0,TX,48371.0,Indian Mesa,2001.0,125.0,82.5,Gamesa,G47-0.66,660.0,50.0,47.0,1734.94,73.5,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.171288,30.957994,,,,,,,
1147,Pecos County,4.8,293.385,1.2183518216514322,3090606.0,48-012745,2000-ASW-6429-OE,43284.0,55747.0,TX,48371.0,Indian Mesa,2001.0,125.0,82.5,Gamesa,G47-0.66,660.0,50.0,47.0,1734.94,73.5,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.227287,30.946495,,,,,,,
1148,Pecos County,4.8,293.385,1.2183518216514322,3090604.0,48-012743,2000-ASW-6427-OE,43260.0,55747.0,TX,48371.0,Indian Mesa,2001.0,125.0,82.5,Gamesa,G47-0.66,660.0,50.0,47.0,1734.94,73.5,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.232788,30.943995,,,,,,,
1149,Pecos County,4.8,293.385,1.2183518216514322,3090715.0,48-012854,2000-ASW-6538-OE,43383.0,55747.0,TX,48371.0,Indian Mesa,2001.0,125.0,82.5,Gamesa,G47-0.66,660.0,50.0,47.0,1734.94,73.5,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.16539,30.959095,,,,,,,
1150,Pecos County,4.8,293.385,1.2183518216514322,3090703.0,48-012842,2000-ASW-6526-OE,43177.0,55747.0,TX,48371.0,Indian Mesa,2001.0,125.0,82.5,Gamesa,G47-0.66,660.0,50.0,47.0,1734.94,73.5,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.168892,30.935795,,,,,,,
1151,Pecos County,4.8,293.385,1.2183518216514322,3090683.0,48-012822,2000-ASW-6506-OE,43192.0,55747.0,TX,48371.0,Indian Mesa,2001.0,125.0,82.5,Gamesa,G47-0.66,660.0,50.0,47.0,1734.94,73.5,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.184494,30.937296,,,,,,,
1152,Pecos County,4.8,293.385,1.2183518216514322,3090597.0,48-012736,2000-ASW-6420-OE,43373.0,55747.0,TX,48371.0,Indian Mesa,2001.0,125.0,82.5,Gamesa,G47-0.66,660.0,50.0,47.0,1734.94,73.5,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.216789,30.957596,,,,,,,
1153,Pecos County,4.8,293.385,1.2183518216514322,3090601.0,48-012740,2000-ASW-6424-OE,43337.0,55747.0,TX,48371.0,Indian Mesa,2001.0,125.0,82.5,Gamesa,G47-0.66,660.0,50.0,47.0,1734.94,73.5,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.210892,30.953396,,,,,,,
1154,Pecos County,4.8,293.385,1.2183518216514322,3090612.0,48-012751,2000-ASW-6435-OE,43250.0,55747.0,TX,48371.0,Indian Mesa,2001.0,125.0,82.5,Gamesa,G47-0.66,660.0,50.0,47.0,1734.94,73.5,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.217392,30.942896,,,,,,,
1155,Pecos County,4.8,293.385,1.2183518216514322,3090702.0,48-012841,2000-ASW-6525-OE,43291.0,55747.0,TX,48371.0,Indian Mesa,2001.0,125.0,82.5,Gamesa,G47-0.66,660.0,50.0,47.0,1734.94,73.5,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.162888,30.947294,,,,,,,
1156,Pecos County,4.8,293.385,1.2183518216514322,3090712.0,48-012851,2000-ASW-6535-OE,43359.0,55747.0,TX,48371.0,Indian Mesa,2001.0,125.0,82.5,Gamesa,G47-0.66,660.0,50.0,47.0,1734.94,73.5,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.219093,30.955595,,,,,,,
1157,Pecos County,4.8,293.385,1.2183518216514322,3090642.0,48-012781,2000-ASW-6465-OE,43216.0,55747.0,TX,48371.0,Indian Mesa,2001.0,125.0,82.5,Gamesa,G47-0.66,660.0,50.0,47.0,1734.94,73.5,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.193893,30.939695,,,,,,,
1158,Pecos County,4.8,293.385,1.2183518216514322,3090595.0,48-012734,2000-ASW-6418-OE,43401.0,55747.0,TX,48371.0,Indian Mesa,2001.0,125.0,82.5,Gamesa,G47-0.66,660.0,50.0,47.0,1734.94,73.5,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.216591,30.961494,,,,,,,
1159,Pecos County,4.8,293.385,1.2183518216514322,3090625.0,48-012764,2000-ASW-6448-OE,43184.0,55747.0,TX,48371.0,Indian Mesa,2001.0,125.0,82.5,Gamesa,G47-0.66,660.0,50.0,47.0,1734.94,73.5,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.214989,30.936396,,,,,,,
1160,Pecos County,4.8,293.385,1.2183518216514322,3090673.0,48-012812,2000-ASW-6496-OE,43144.0,55747.0,TX,48371.0,Indian Mesa,2001.0,125.0,82.5,Gamesa,G47-0.66,660.0,50.0,47.0,1734.94,73.5,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.205193,30.930996,,,,,,,
1161,Pecos County,4.8,293.385,1.2183518216514322,3090594.0,48-012733,2000-ASW-6417-OE,43395.0,55747.0,TX,48371.0,Indian Mesa,2001.0,125.0,82.5,Gamesa,G47-0.66,660.0,50.0,47.0,1734.94,73.5,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.218094,30.960695,,,,,,,
1162,Pecos County,4.8,293.385,1.2183518216514322,3090667.0,48-012806,2000-ASW-6490-OE,43323.0,55747.0,TX,48371.0,Indian Mesa,2001.0,125.0,82.5,Gamesa,G47-0.66,660.0,50.0,47.0,1734.94,73.5,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.16349,30.951494,,,,,,,
1163,Pecos County,4.8,293.385,1.2183518216514322,3090608.0,48-012747,2000-ASW-6431-OE,43231.0,55747.0,TX,48371.0,Indian Mesa,2001.0,125.0,82.5,Gamesa,G47-0.66,660.0,50.0,47.0,1734.94,73.5,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.230591,30.941195,,,,,,,
1164,Pecos County,4.8,293.385,1.2183518216514322,3090668.0,48-012807,2000-ASW-6491-OE,43172.0,55747.0,TX,48371.0,Indian Mesa,2001.0,125.0,82.5,Gamesa,G47-0.66,660.0,50.0,47.0,1734.94,73.5,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.201088,30.935196,,,,,,,
1165,Pecos County,4.8,293.385,1.2183518216514322,3090621.0,48-012760,2000-ASW-6444-OE,43167.0,55747.0,TX,48371.0,Indian Mesa,2001.0,125.0,82.5,Gamesa,G47-0.66,660.0,50.0,47.0,1734.94,73.5,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.221794,30.934496,,,,,,,
1166,Pecos County,4.8,293.385,1.2183518216514322,3090669.0,48-012808,2000-ASW-6492-OE,43175.0,55747.0,TX,48371.0,Indian Mesa,2001.0,125.0,82.5,Gamesa,G47-0.66,660.0,50.0,47.0,1734.94,73.5,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.199394,30.935696,,,,,,,
1167,Pecos County,4.8,293.385,1.2183518216514322,3090663.0,48-012802,2000-ASW-6486-OE,43339.0,55747.0,TX,48371.0,Indian Mesa,2001.0,125.0,82.5,Gamesa,G47-0.66,660.0,50.0,47.0,1734.94,73.5,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.168091,30.953594,,,,,,,
1168,Pecos County,4.8,293.385,1.2183518216514322,3090680.0,48-012819,2000-ASW-6503-OE,43159.0,55747.0,TX,48371.0,Indian Mesa,2001.0,125.0,82.5,Gamesa,G47-0.66,660.0,50.0,47.0,1734.94,73.5,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.190887,30.933495,,,,,,,
1169,Pecos County,4.8,293.385,1.2183518216514322,3090665.0,48-012804,2000-ASW-6488-OE,43358.0,55747.0,TX,48371.0,Indian Mesa,2001.0,125.0,82.5,Vestas,V47-0.66,660.0,50.0,47.0,1734.94,73.5,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.16169,30.955496,Vestas,,,,,,
1170,Pecos County,4.8,293.385,1.2183518216514322,3090627.0,48-012766,2000-ASW-6450-OE,43205.0,55747.0,TX,48371.0,Indian Mesa,2001.0,125.0,82.5,Gamesa,G47-0.66,660.0,50.0,47.0,1734.94,73.5,1.0,2018.0,3.0,3.0,2/2/2021,Digital Globe,-102.211891,30.939196,,,,,,,
