,Unnamed: 0,t_county,wind_speed,CA_avg_temp_K,CA_air_density,case_id,faa_ors,faa_asn,usgs_pr_id,eia_id,t_state,t_fips,p_name,p_year,p_tnum,p_cap,t_manu_x,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,retrofit,retrofit_year,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat,t_manu_y,tower_material,corrosion_protection,rotor_material,rotor_max_speed,rotor_tip_speed,rated_wind_speed,power_calc,power_calc_kW,percent_power_cap
1369,1369,Riverside County,2.866666667,293.002381,1.208010263,3010053.0,,,15649.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.660004,33.960876,,,,,,,,2615.98863,2.61598863,4.024597892
1370,1370,Riverside County,2.866666667,293.002381,1.208010263,3005829.0,,,15509.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.65609,33.951035,,,,,,,,2615.98863,2.61598863,4.024597892
1371,1371,Riverside County,2.866666667,293.002381,1.208010263,3003597.0,,,15653.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.660751,33.961525,,,,,,,,2615.98863,2.61598863,4.024597892
1372,1372,Riverside County,2.866666667,293.002381,1.208010263,3001040.0,,,15636.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.660789,33.961197,,,,,,,,2615.98863,2.61598863,4.024597892
1373,1373,Riverside County,2.866666667,293.002381,1.208010263,3005423.0,,,15774.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.661057,33.955349,,,,,,,,2615.98863,2.61598863,4.024597892
1374,1374,Riverside County,2.866666667,293.002381,1.208010263,3008448.0,,,15513.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.656013,33.951859,,,,,,,,2615.98863,2.61598863,4.024597892
1375,1375,Riverside County,2.866666667,293.002381,1.208010263,3010836.0,,,15750.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.661942,33.950134,,,,,,,,2615.98863,2.61598863,4.024597892
1376,1376,Riverside County,2.866666667,293.002381,1.208010263,3010811.0,,,15466.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.66069,33.948296,,,,,,,,2615.98863,2.61598863,4.024597892
1377,1377,Riverside County,2.866666667,293.002381,1.208010263,3001293.0,,,15723.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.658585,33.955296,,,,,,,,2615.98863,2.61598863,4.024597892
1378,1378,Riverside County,2.866666667,293.002381,1.208010263,3008928.0,,,16138.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.67469,33.943596,,,,,,,,2615.98863,2.61598863,4.024597892
1379,1379,Riverside County,2.866666667,293.002381,1.208010263,3001924.0,,,15530.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.652428,33.953129,,,,,,,,2615.98863,2.61598863,4.024597892
1380,1380,Riverside County,2.866666667,293.002381,1.208010263,3005307.0,,,15641.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.659798,33.960064,,,,,,,,2615.98863,2.61598863,4.024597892
1381,1381,Riverside County,2.866666667,293.002381,1.208010263,3001050.0,,,16133.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/18,Digital Globe,-116.674484,33.942596,,,,,,,,2615.98863,2.61598863,4.024597892
1382,1382,Riverside County,2.866666667,293.002381,1.208010263,3005449.0,,,15475.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.660805,33.95026,,,,,,,,2615.98863,2.61598863,4.024597892
1383,1383,Riverside County,2.866666667,293.002381,1.208010263,3011163.0,,,15742.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.660988,33.957016,,,,,,,,2615.98863,2.61598863,4.024597892
1384,1384,Riverside County,2.866666667,293.002381,1.208010263,3007610.0,,,16183.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/18,Digital Globe,-116.677773,33.946281,,,,,,,,2615.98863,2.61598863,4.024597892
1385,1385,Riverside County,2.866666667,293.002381,1.208010263,3001175.0,,,15635.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.660889,33.960995,,,,,,,,2615.98863,2.61598863,4.024597892
1386,1386,Riverside County,2.866666667,293.002381,1.208010263,3004743.0,,,15671.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.658638,33.951797,,,,,,,,2615.98863,2.61598863,4.024597892
1387,1387,Riverside County,2.866666667,293.002381,1.208010263,3000774.0,,,15504.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.656609,33.95047,,,,,,,,2615.98863,2.61598863,4.024597892
1388,1388,Riverside County,2.866666667,293.002381,1.208010263,3008967.0,,,15657.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.657234,33.951763,,,,,,,,2615.98863,2.61598863,4.024597892
1389,1389,Riverside County,2.866666667,293.002381,1.208010263,3009885.0,,,15759.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.661385,33.952293,,,,,,,,2615.98863,2.61598863,4.024597892
1390,1390,Riverside County,2.866666667,293.002381,1.208010263,3005710.0,,,16253.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/18,Digital Globe,-116.679543,33.943321,,,,,,,,2615.98863,2.61598863,4.024597892
1391,1391,Riverside County,2.866666667,293.002381,1.208010263,3001207.0,,,16172.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/18,Digital Globe,-116.675888,33.942596,,,,,,,,2615.98863,2.61598863,4.024597892
1392,1392,Riverside County,2.866666667,293.002381,1.208010263,3005133.0,,,16192.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/18,Digital Globe,-116.678688,33.944294,,,,,,,,2615.98863,2.61598863,4.024597892
1393,1393,Riverside County,2.866666667,293.002381,1.208010263,3009393.0,,,15456.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.659256,33.948925,,,,,,,,2615.98863,2.61598863,4.024597892
1394,1394,Riverside County,2.866666667,293.002381,1.208010263,3010973.0,,,15449.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.661987,33.947994,,,,,,,,2615.98863,2.61598863,4.024597892
1395,1395,Riverside County,2.866666667,293.002381,1.208010263,3005141.0,,,15601.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.659409,33.959061,,,,,,,,2615.98863,2.61598863,4.024597892
1396,1396,Riverside County,2.866666667,293.002381,1.208010263,3004092.0,,,15672.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.658485,33.951794,,,,,,,,2615.98863,2.61598863,4.024597892
1397,1397,Riverside County,2.866666667,293.002381,1.208010263,3002622.0,,,16195.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/18,Digital Globe,-116.678825,33.945084,,,,,,,,2615.98863,2.61598863,4.024597892
1398,1398,Riverside County,2.866666667,293.002381,1.208010263,3008402.0,,,15648.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.660019,33.960728,,,,,,,,2615.98863,2.61598863,4.024597892
1399,1399,Riverside County,2.866666667,293.002381,1.208010263,3007636.0,,,15562.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.65609,33.956097,,,,,,,,2615.98863,2.61598863,4.024597892
1400,1400,Riverside County,2.866666667,293.002381,1.208010263,3010506.0,,,15735.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.659637,33.956413,,,,,,,,2615.98863,2.61598863,4.024597892
1401,1401,Riverside County,2.866666667,293.002381,1.208010263,3004974.0,,,16169.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/18,Digital Globe,-116.676025,33.943546,,,,,,,,2615.98863,2.61598863,4.024597892
1402,1402,Riverside County,2.866666667,293.002381,1.208010263,3000590.0,,,15462.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.659088,33.950195,,,,,,,,2615.98863,2.61598863,4.024597892
1403,1403,Riverside County,2.866666667,293.002381,1.208010263,3002020.0,,,15764.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.661858,33.952667,,,,,,,,2615.98863,2.61598863,4.024597892
1404,1404,Riverside County,2.866666667,293.002381,1.208010263,3001215.0,,,15688.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.659927,33.953186,,,,,,,,2615.98863,2.61598863,4.024597892
1405,1405,Riverside County,2.866666667,293.002381,1.208010263,3010752.0,,,15615.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.6605,33.959049,,,,,,,,2615.98863,2.61598863,4.024597892
1406,1406,Riverside County,2.866666667,293.002381,1.208010263,3000358.0,,,16121.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.675056,33.940197,,,,,,,,2615.98863,2.61598863,4.024597892
1407,1407,Riverside County,2.866666667,293.002381,1.208010263,3002834.0,,,15628.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.661087,33.960297,,,,,,,,2615.98863,2.61598863,4.024597892
1408,1408,Riverside County,2.866666667,293.002381,1.208010263,3006551.0,,,15767.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.661285,33.95335,,,,,,,,2615.98863,2.61598863,4.024597892
1409,1409,Riverside County,2.866666667,293.002381,1.208010263,3008821.0,,,15515.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.657471,33.950855,,,,,,,,2615.98863,2.61598863,4.024597892
1410,1410,Riverside County,2.866666667,293.002381,1.208010263,3006152.0,,,15697.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.659187,33.953194,,,,,,,,2615.98863,2.61598863,4.024597892
1411,1411,Riverside County,2.866666667,293.002381,1.208010263,3000770.0,,,15727.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.658943,33.955784,,,,,,,,2615.98863,2.61598863,4.024597892
1412,1412,Riverside County,2.866666667,293.002381,1.208010263,3004615.0,,,15463.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.658989,33.950394,,,,,,,,2615.98863,2.61598863,4.024597892
1413,1413,Riverside County,2.866666667,293.002381,1.208010263,3005500.0,,,16187.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/18,Digital Globe,-116.67849,33.943394,,,,,,,,2615.98863,2.61598863,4.024597892
1414,1414,Riverside County,2.866666667,293.002381,1.208010263,3005708.0,,,15599.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.658577,33.959133,,,,,,,,2615.98863,2.61598863,4.024597892
1415,1415,Riverside County,2.866666667,293.002381,1.208010263,3005833.0,,,15703.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.659187,33.956993,,,,,,,,2615.98863,2.61598863,4.024597892
1416,1416,Riverside County,2.866666667,293.002381,1.208010263,3006820.0,,,15536.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.653587,33.952396,,,,,,,,2615.98863,2.61598863,4.024597892
1417,1417,Riverside County,2.866666667,293.002381,1.208010263,3010508.0,,,16162.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/18,Digital Globe,-116.676285,33.944996,,,,,,,,2615.98863,2.61598863,4.024597892
1418,1418,Riverside County,2.866666667,293.002381,1.208010263,3009440.0,,,15573.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.657234,33.957909,,,,,,,,2615.98863,2.61598863,4.024597892
1419,1419,Riverside County,2.866666667,293.002381,1.208010263,3001329.0,,,15453.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.659348,33.948299,,,,,,,,2615.98863,2.61598863,4.024597892
1420,1420,Riverside County,2.866666667,293.002381,1.208010263,3005086.0,,,15618.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.66069,33.959396,,,,,,,,2615.98863,2.61598863,4.024597892
1421,1421,Riverside County,2.866666667,293.002381,1.208010263,3007522.0,,,15762.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.662163,33.952282,,,,,,,,2615.98863,2.61598863,4.024597892
1422,1422,Riverside County,2.866666667,293.002381,1.208010263,3000055.0,,,15645.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.659988,33.960396,,,,,,,,2615.98863,2.61598863,4.024597892
1423,1423,Riverside County,2.866666667,293.002381,1.208010263,3001066.0,,,15542.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.653023,33.953953,,,,,,,,2615.98863,2.61598863,4.024597892
1424,1424,Riverside County,2.866666667,293.002381,1.208010263,3001412.0,,,15455.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.659286,33.948696,,,,,,,,2615.98863,2.61598863,4.024597892
1425,1425,Riverside County,2.866666667,293.002381,1.208010263,3008634.0,,,16176.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/18,Digital Globe,-116.677689,33.944794,,,,,,,,2615.98863,2.61598863,4.024597892
1426,1426,Riverside County,2.866666667,293.002381,1.208010263,3000886.0,,,15523.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.652405,33.951305,,,,,,,,2615.98863,2.61598863,4.024597892
1427,1427,Riverside County,2.866666667,293.002381,1.208010263,3010587.0,,,15485.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.658051,33.94891,,,,,,,,2615.98863,2.61598863,4.024597892
1428,1428,Riverside County,2.866666667,293.002381,1.208010263,3000646.0,,,15753.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.66169,33.950893,,,,,,,,2615.98863,2.61598863,4.024597892
1429,1429,Riverside County,2.866666667,293.002381,1.208010263,3009086.0,,,15477.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.660591,33.950695,,,,,,,,2615.98863,2.61598863,4.024597892
1430,1430,Riverside County,2.866666667,293.002381,1.208010263,3008651.0,,,15532.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.652306,33.953575,,,,,,,,2615.98863,2.61598863,4.024597892
1431,1431,Riverside County,2.866666667,293.002381,1.208010263,3011370.0,,,16249.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/18,Digital Globe,-116.67923,33.942513,,,,,,,,2615.98863,2.61598863,4.024597892
1432,1432,Riverside County,2.866666667,293.002381,1.208010263,3009793.0,,,15474.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.660645,33.949875,,,,,,,,2615.98863,2.61598863,4.024597892
1433,1433,Riverside County,2.866666667,293.002381,1.208010263,3007297.0,,,15651.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.660187,33.961296,,,,,,,,2615.98863,2.61598863,4.024597892
1434,1434,Riverside County,2.866666667,293.002381,1.208010263,3003826.0,,,15490.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.65799,33.949963,,,,,,,,2615.98863,2.61598863,4.024597892
1435,1435,Riverside County,2.866666667,293.002381,1.208010263,3007222.0,,,16157.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/18,Digital Globe,-116.676788,33.946594,,,,,,,,2615.98863,2.61598863,4.024597892
1436,1436,Riverside County,2.866666667,293.002381,1.208010263,3009303.0,,,15511.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.656029,33.951405,,,,,,,,2615.98863,2.61598863,4.024597892
1437,1437,Riverside County,2.866666667,293.002381,1.208010263,3005121.0,,,15687.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.659889,33.952896,,,,,,,,2615.98863,2.61598863,4.024597892
1438,1438,Riverside County,2.866666667,293.002381,1.208010263,3001995.0,,,15608.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.660454,33.958584,,,,,,,,2615.98863,2.61598863,4.024597892
1439,1439,Riverside County,2.866666667,293.002381,1.208010263,3002849.0,,,15496.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.656738,33.948997,,,,,,,,2615.98863,2.61598863,4.024597892
1440,1440,Riverside County,2.866666667,293.002381,1.208010263,3003777.0,,,15487.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.658096,33.949337,,,,,,,,2615.98863,2.61598863,4.024597892
1441,1441,Riverside County,2.866666667,293.002381,1.208010263,3002755.0,,,15642.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.659889,33.960194,,,,,,,,2615.98863,2.61598863,4.024597892
1442,1442,Riverside County,2.866666667,293.002381,1.208010263,3001745.0,,,15752.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.661728,33.950722,,,,,,,,2615.98863,2.61598863,4.024597892
1443,1443,Riverside County,2.866666667,293.002381,1.208010263,3009225.0,,,15689.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.659988,33.953396,,,,,,,,2615.98863,2.61598863,4.024597892
1444,1444,Riverside County,2.866666667,293.002381,1.208010263,3001361.0,,,15571.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.656998,33.957558,,,,,,,,2615.98863,2.61598863,4.024597892
1445,1445,Riverside County,2.866666667,293.002381,1.208010263,3006715.0,,,15563.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.656189,33.956295,,,,,,,,2615.98863,2.61598863,4.024597892
1446,1446,Riverside County,2.866666667,293.002381,1.208010263,3011129.0,,,15519.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.652687,33.950497,,,,,,,,2615.98863,2.61598863,4.024597892
1447,1447,Riverside County,2.866666667,293.002381,1.208010263,3001760.0,,,16112.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.670303,33.946247,,,,,,,,2615.98863,2.61598863,4.024597892
1448,1448,Riverside County,2.866666667,293.002381,1.208010263,3004656.0,,,16139.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,11/3/18,Digital Globe,-116.674828,33.943939,,,,,,,,2615.98863,2.61598863,4.024597892
1449,1449,Riverside County,2.866666667,293.002381,1.208010263,3007050.0,,,16185.0,50535.0,CA,6065.0,Mesa Wind Farm,1983.0,460.0,30.0,Vestas,V15,65.0,22.8,15.3,183.85,30.4,0.0,,3.0,3.0,10/28/18,Digital Globe,-116.67775,33.946461,,,,,,,,2615.98863,2.61598863,4.024597892
